%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
240.0, -132677.65285702382, -159395.29650155266, -24246.680646739085, -101387.19992485046, 64328.45465284046, -83918.70813592769, 53400.41856770737, -115928.23903897275, 0.038, 0.9580000000000001, 0.054, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.666404887287635E9, 0.0, 2022-10-21 19:14:47.287
241.0, -132680.4244733363, -159397.4646207648, -24252.626210764196, -101378.0804131127, 64319.51395505833, -83921.61386270689, 53405.224192765265, -115941.42656820138, 0.038, 0.9580000000000001, 0.054, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048872876475E9, 0.0, 2022-10-21 19:14:47.287
242.0, -132680.1562524028, -159395.89999865295, -24249.921649685104, -101376.91812240102, 64316.049434667766, -83929.83930466644, 53409.24750676722, -115937.31384722161, 0.038, 0.9580000000000001, 0.054, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048872876596E9, 0.0, 2022-10-21 19:14:47.287
243.0, -132680.2233076362, -159395.78823993067, -24249.2734490959, -101395.91710518803, 64314.842440467175, -83935.69546171374, 53400.66443689638, -115938.47613793328, 0.038, 0.9580000000000001, 0.054, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048872876713E9, 0.0, 2022-10-21 19:14:47.287
244.0, -132679.88803146937, -159391.98844337327, -24247.32884732829, -101408.27761987182, 64310.662664254036, -83950.00057816513, 53380.9501982868, -115942.49945193523, 0.042, 0.9560000000000001, 0.056, 192.0, 1.0, 80.0, 29.0, 224.0, 1.0, 192.0, 0.0, 0.0, 0.0, 1.6664048872876832E9, 0.0, 2022-10-21 19:14:47.287
245.0, -132675.060054667, -159391.65316720644, -24240.288047824866, -101385.52354401631, 64317.32348410172, -83935.3601855469, 53394.942390315824, -115940.91247807891, 0.042, 0.9560000000000001, 0.056, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.666404887287696E9, 0.0, 2022-10-21 19:14:47.287
246.0, -132666.02994990707, -159384.54531246965, -24231.70497795403, -101375.59936947816, 64323.649027782565, -83919.87042663938, 53411.303867257106, -115929.64719887343, 0.042, 0.9560000000000001, 0.056, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048872877195E9, 0.0, 2022-10-21 19:14:47.287
247.0, -132673.22721162168, -159391.58611197307, -24237.69524546805, -101384.8753434271, 64325.52657431681, -83918.10463882741, 53409.31456200058, -115930.87654481847, 0.042, 0.9560000000000001, 0.056, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048872877314E9, 0.0, 2022-10-21 19:14:47.287
248.0, -132696.69654329974, -159414.4742982953, -24264.249117880958, -101410.44573908398, 64304.6276932511, -83943.78679320656, 53384.14649774391, -115957.2739550202, 0.042, 0.9560000000000001, 0.056, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.666404887287743E9, 0.0, 2022-10-21 19:14:47.287
249.0, -132684.2242698937, -159403.25372257875, -24256.18013813259, -101408.79170999429, 64300.1796961045, -83959.99180793665, 53377.66449185187, -115958.1680247984, 0.042, 0.9560000000000001, 0.056, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048872877555E9, 0.0, 2022-10-21 19:14:47.287
250.0, -132659.97262715967, -159381.28195777917, -24224.463012750508, -101364.42349725051, 64334.891955243584, -83923.40200226332, 53413.36022774699, -115910.78232655315, 0.042, 0.9560000000000001, 0.056, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048872877676E9, 0.0, 2022-10-21 19:14:47.287
251.0, -132664.97941791767, -159388.7697921717, -24234.47659426649, -101373.52065724382, 64333.19322266498, -83916.02592659307, 53415.99773359272, -115920.59474236904, 0.042, 0.9560000000000001, 0.056, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048872877793E9, 0.0, 2022-10-21 19:14:47.287
252.0, -132669.29330459755, -159393.77658292968, -24245.250135093946, -101391.7820324638, 64327.51587957334, -83929.0569936105, 53398.630428150944, -115943.32646648008, 0.042, 0.9560000000000001, 0.056, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048872877915E9, 0.0, 2022-10-21 19:14:47.287
253.0, -132668.53334528607, -159391.78727767317, -24242.679684481584, -101379.30975905774, 64328.477004584915, -83932.54386574554, 53401.312637485586, -115942.32063797959, 0.042, 0.9560000000000001, 0.056, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048872878034E9, 0.0, 2022-10-21 19:14:47.287
254.0, -132668.17571737478, -159393.91069339644, -24239.706902469028, -101370.03378510878, 64327.851155740165, -83926.97828137616, 53409.73924514523, -115935.77157685418, 0.04, 0.96, 0.05, 192.0, 1.0, 64.0, 30.0, 0.0, 1.0, 144.0, 0.0, 0.0, 0.0, 1.6664048877660077E9, 0.0, 2022-10-21 19:14:47.766
255.0, -132674.2106883777, -159398.2245800763, -24243.66316123762, -101380.0250148803, 64326.375940606114, -83930.1075255999, 53408.5546026891, -115938.92317282238, 0.04, 0.96, 0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877660935E9, 0.0, 2022-10-21 19:14:47.766
0.0, -132681.63146753688, -159404.19249584587, -24255.80015847685, -101405.17072739253, 64316.4294143235, -83945.73139497417, 53388.795660590615, -115954.34587649655, 0.04, 0.96, 0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.666404887766162E9, 0.0, 2022-10-21 19:14:47.766
1.0, -132672.9589906882, -159396.86112366454, -24243.640809493165, -101396.07356739922, 64323.91724871603, -83937.2600838256, 53398.67513163986, -115939.01257980021, 0.04, 0.96, 0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877662172E9, 0.0, 2022-10-21 19:14:47.766
2.0, -132674.568316289, -159398.4704492653, -24234.633056477673, -101374.63824446658, 64329.14755691857, -83924.09490634143, 53419.50695747221, -115930.67537911837, 0.04, 0.96, 0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877662852E9, 0.0, 2022-10-21 19:14:47.766
3.0, -132680.33506635847, -159401.1750103444, -24241.89737342565, -101384.76358470484, 64322.82201323772, -83931.85096166741, 53418.03174233816, -115935.25748673172, 0.04, 0.96, 0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877663436E9, 0.0, 2022-10-21 19:14:47.766
4.0, -132684.09015942697, -159404.03603363468, -24249.362856073723, -101407.83058498272, 64318.753995746854, -83946.9160374303, 53396.261143238684, -115942.94648682434, 0.04, 0.96, 0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.666404887766368E9, 0.0, 2022-10-21 19:14:47.766
5.0, -132679.97743844718, -159398.6716149654, -24254.57081253181, -101415.1843089085, 64311.62378926561, -83956.75080499063, 53381.08430875353, -115951.32839099508, 0.04, 0.96, 0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877666E9, 0.0, 2022-10-21 19:14:47.766
6.0, -132664.6664934953, -159383.94181536936, -24232.889620410162, -101380.6285119806, 64330.95804821945, -83936.25425532511, 53403.883088097944, -115930.3177512071, 0.04, 0.96, 0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877666187E9, 0.0, 2022-10-21 19:14:47.766
7.0, -132665.49350804015, -159384.67942293637, -24229.715672697508, -101368.04447985227, 64339.74228379039, -83916.91999637127, 53425.497224986226, -115925.64623661594, 0.04, 0.96, 0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.666404887766637E9, 0.0, 2022-10-21 19:14:47.766
8.0, -132671.84140346546, -159390.78144917267, -24236.51060301192, -101399.96277093445, 64329.393426107585, -83935.29313031354, 53408.219326522274, -115940.19722225633, 0.038, 0.964, 0.05, 192.0, 1.0, 48.0, 30.0, 32.0, 1.0, 144.0, 0.0, 0.0, 0.0, 1.6664048877666545E9, 0.0, 2022-10-21 19:14:47.766
9.0, -132666.25346735163, -159389.84267590556, -24235.102443111235, -101404.00843668086, 64328.477004584915, -83941.77513620557, 53397.401082205906, -115941.27010599019, 0.038, 0.964, 0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877666736E9, 0.0, 2022-10-21 19:14:47.766
10.0, -132677.25052562362, -159399.90096091045, -24242.187946103568, -101391.69262548597, 64322.68790277099, -83931.71685120069, 53407.727588144255, -115943.37116996899, 0.038, 0.964, 0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877666912E9, 0.0, 2022-10-21 19:14:47.766
11.0, -132668.7568627306, -159391.69787069535, -24230.341521542254, -101390.39622430757, 64324.11841441613, -83928.69936569923, 53421.295097028626, -115934.34106520905, 0.038, 0.964, 0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877667089E9, 0.0, 2022-10-21 19:14:47.766
12.0, -132654.71996721267, -159382.80187640214, -24224.84299240625, -101393.14548887557, 64330.01927495233, -83936.58953149195, 53416.131844059455, -115925.84740231602, 0.038, 0.964, 0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877667267E9, 0.0, 2022-10-21 19:14:47.766
13.0, -132658.20683934772, -159383.27126303568, -24230.587390731263, -101400.16393663453, 64326.7335685174, -83941.57397050547, 53406.252373010204, -115936.10685302102, 0.038, 0.964, 0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877667444E9, 0.0, 2022-10-21 19:14:47.766
14.0, -132671.43907206526, -159390.98261487277, -24242.120890870203, -101401.16976513503, 64315.3788823341, -83950.26879909859, 53396.9540473168, -115934.18460299786, 0.038, 0.964, 0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.666404887766762E9, 0.0, 2022-10-21 19:14:47.766
15.0, -132678.4128163353, -159398.2245800763, -24251.799196219352, -101398.66636975603, 64308.51689678632, -83948.32419733098, 53400.79854736311, -115945.56164092562, 0.038, 0.964, 0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.66640488776678E9, 0.0, 2022-10-21 19:14:47.766
16.0, -132655.50227826863, -159371.2236727743, -24235.817698933806, -101389.52450627381, 64327.851155740165, -83936.70129021422, 53411.929716101855, -115932.95525705282, 0.038, 0.964, 0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877667975E9, 0.0, 2022-10-21 19:14:47.766
17.0, -132653.53532475655, -159370.4190099739, -24238.164632101612, -101407.02592218232, 64323.581972549204, -83954.78385147857, 53390.36028270248, -115942.09712053504, 0.04, 0.964, 0.05, 192.0, 1.0, 64.0, 30.0, 32.0, 1.0, 144.0, 0.0, 0.0, 0.0, 1.6664048877668152E9, 0.0, 2022-10-21 19:14:47.766
18.0, -132664.24181035065, -159379.78439090066, -24244.400768804644, -101400.78978547928, 64321.45855682595, -83944.52440077357, 53395.18825950483, -115939.77253911168, 0.04, 0.964, 0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.666404887766834E9, 0.0, 2022-10-21 19:14:47.766
19.0, -132665.04647315104, -159380.76786765672, -24243.394940304155, -101380.27088406932, 64324.766615005334, -83929.95106338873, 53418.52348071617, -115941.56067866812, 0.04, 0.964, 0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877668517E9, 0.0, 2022-10-21 19:14:47.766
20.0, -132665.02412140658, -159379.2703007782, -24243.84197519326, -101394.26307609834, 64324.25252488286, -83935.69546171374, 53416.46712022628, -115939.59372515604, 0.04, 0.964, 0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877669308E9, 0.0, 2022-10-21 19:14:47.766
21.0, -132671.9531621877, -159381.28195777917, -24245.09367288276, -101409.84224198369, 64326.48769932839, -83942.57979900597, 53405.201841020804, -115934.78810009816, 0.04, 0.964, 0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877669492E9, 0.0, 2022-10-21 19:14:47.766
22.0, -132672.84723196595, -159383.62889094697, -24242.947905415047, -101408.14350940508, 64326.15242316156, -83940.92576991627, 53408.28638175564, -115935.59276289854, 0.04, 0.964, 0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877669673E9, 0.0, 2022-10-21 19:14:47.766
23.0, -132658.18448760326, -159369.92727159587, -24228.531030241375, -101384.65182598255, 64339.809339023755, -83928.56525523249, 53433.43209426786, -115920.6617976024, 0.04, 0.964, 0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877669852E9, 0.0, 2022-10-21 19:14:47.766
24.0, -132672.04256916555, -159379.80674264513, -24234.744815199952, -101397.83935521118, 64330.242792396886, -83944.45734554021, 53424.33493427455, -115930.83184132956, 0.04, 0.964, 0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877670028E9, 0.0, 2022-10-21 19:14:47.767
25.0, -132668.77921447507, -159377.52686471067, -24236.08591986727, -101411.65273328457, 64326.934734217495, -83952.32515958848, 53411.12505330146, -115931.88237331896, 0.04, 0.964, 0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.66640488776702E9, 0.0, 2022-10-21 19:14:47.767
26.0, -132659.30207482603, -159369.23436751775, -24225.290027295356, -101397.95111393346, 64340.32342914623, -83937.08126986996, 53422.59149820704, -115914.22449519928, 0.04, 0.964, 0.05, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877670379E9, 0.0, 2022-10-21 19:14:47.767
27.0, -132660.10673762643, -159369.70375415133, -24221.64669294914, -101375.68877645598, 64346.06782747124, -83928.56525523249, 53437.4107047809, -115902.66864331588, 0.036000000000000004, 0.9560000000000001, 0.056, 192.0, 1.0, 32.0, 29.0, 224.0, 1.0, 192.0, 0.0, 0.0, 0.0, 1.666404887767056E9, 0.0, 2022-10-21 19:14:47.767
28.0, -132668.28747609706, -159377.90684436643, -24229.581562230775, -101387.3340353172, 64336.05424595526, -83942.80331645052, 53432.35921053401, -115910.42469864187, 0.036000000000000004, 0.9560000000000001, 0.056, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877670753E9, 0.0, 2022-10-21 19:14:47.767
29.0, -132682.570240804, -159390.78144917267, -24242.679684481584, -101415.85486124217, 64322.44203358198, -83963.03164518258, 53411.7061986573, -115930.7647860962, 0.036000000000000004, 0.9560000000000001, 0.056, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877670927E9, 0.0, 2022-10-21 19:14:47.767
30.0, -132669.42741506427, -159378.97972810027, -24229.380396530676, -101407.89764021608, 64332.6344290536, -83955.00736892312, 53414.50016671421, -115923.74633833724, 0.036000000000000004, 0.9560000000000001, 0.056, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877671103E9, 0.0, 2022-10-21 19:14:47.767
31.0, -132668.9133249418, -159382.24308279075, -24230.65444596463, -101387.80342195075, 64336.8365570112, -83938.89176117085, 53427.55358547611, -115929.98247504026, 0.036000000000000004, 0.9560000000000001, 0.056, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877671278E9, 0.0, 2022-10-21 19:14:47.767
32.0, -132667.12518538538, -159383.62889094697, -24226.429966262578, -101379.3768142911, 64340.81516752424, -83936.83540068095, 53436.38252453596, -115930.80948958511, 0.036000000000000004, 0.9560000000000001, 0.056, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877671454E9, 0.0, 2022-10-21 19:14:47.767
33.0, -132673.38367383287, -159387.09341133756, -24237.89641116815, -101402.01913142433, 64332.99205696488, -83955.52145904559, 53419.30579177211, -115932.97760879727, 0.036000000000000004, 0.9560000000000001, 0.056, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.666404887767163E9, 0.0, 2022-10-21 19:14:47.767
34.0, -132692.53911883108, -159406.74059471377, -24260.963411446028, -101428.50594860387, 64309.679187498, -83981.42713086928, 53397.28932348363, -115950.54607993914, 0.036000000000000004, 0.9560000000000001, 0.056, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877671807E9, 0.0, 2022-10-21 19:14:47.767
35.0, -132680.33506635847, -159395.58707423057, -24246.680646739085, -101405.26013437036, 64322.71025451544, -83964.37274984989, 53417.33883826004, -115932.55292565262, 0.036000000000000004, 0.9560000000000001, 0.056, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877672431E9, 0.0, 2022-10-21 19:14:47.767
36.0, -132667.34870282994, -159386.78048691517, -24236.309437311822, -101383.95892190444, 64336.50128084437, -83944.92673217377, 53439.84704492653, -115924.39453892644, 0.036000000000000004, 0.9560000000000001, 0.056, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877672608E9, 0.0, 2022-10-21 19:14:47.767
37.0, -132670.12031914238, -159391.45200150635, -24244.423120549098, -101397.70524474446, 64330.82393775272, -83956.01319742361, 53434.34851579053, -115924.99803602672, 0.038, 0.9560000000000001, 0.058, 192.0, 1.0, 48.0, 29.0, 224.0, 1.0, 208.0, 0.0, 0.0, 0.0, 1.666404887767278E9, 0.0, 2022-10-21 19:14:47.767
38.0, -132673.9648191887, -159394.44713526336, -24248.200565362047, -101416.99480020939, 64325.59362955018, -83967.3678836069, 53419.126977816464, -115913.66570158789, 0.038, 0.9560000000000001, 0.058, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.666404887767297E9, 0.0, 2022-10-21 19:14:47.767
39.0, -132674.99299943366, -159393.5754172296, -24249.586373518276, -101400.07452965672, 64330.1310336746, -83958.38248233587, 53419.9092888724, -115929.60249538452, 0.038, 0.9560000000000001, 0.058, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.666404887767315E9, 0.0, 2022-10-21 19:14:47.767
40.0, -132682.14555765936, -159400.50445801075, -24257.65535326664, -101390.41857605202, 64319.06692016923, -83963.99277019415, 53425.229004052766, -115946.65687640393, 0.038, 0.9560000000000001, 0.058, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.666404887767332E9, 0.0, 2022-10-21 19:14:47.767
41.0, -132681.9220402148, -159400.79503068866, -24255.59899277675, -101405.30483785926, 64320.60919053665, -83973.58166856547, 53422.211518551296, -115948.35560898253, 0.038, 0.9560000000000001, 0.058, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877673495E9, 0.0, 2022-10-21 19:14:47.767
42.0, -132670.92498194278, -159391.78727767317, -24242.41146354812, -101410.71396001744, 64337.283591900305, -83957.28724685757, 53427.732399431756, -115932.50822216371, 0.038, 0.9560000000000001, 0.058, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877673666E9, 0.0, 2022-10-21 19:14:47.767
43.0, -132666.72285398518, -159388.09923983805, -24241.137414114168, -101404.88015471461, 64336.948315733476, -83949.55354327602, 53430.883995399956, -115930.72008260728, 0.038, 0.9560000000000001, 0.058, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.666404887767384E9, 0.0, 2022-10-21 19:14:47.767
44.0, -132667.39340631885, -159389.59680671655, -24239.3716263022, -101379.55562824674, 64337.73062678941, -83950.33585433196, 53439.60117573752, -115931.23417272976, 0.038, 0.9560000000000001, 0.058, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877674017E9, 0.0, 2022-10-21 19:14:47.767
45.0, -132680.9162117143, -159401.84556267806, -24250.88277469668, -101400.16393663453, 64322.12910915961, -83969.11131967441, 53427.62064070948, -115941.29245773464, 0.038, 0.9560000000000001, 0.058, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.666404887767419E9, 0.0, 2022-10-21 19:14:47.767
46.0, -132674.18833663326, -159394.64830096345, -24248.267620595412, -101419.9899339664, 64324.47604232741, -83980.55541283553, 53415.17071904788, -115936.06214953211, 0.044, 0.9540000000000001, 0.06, 192.0, 1.0, 96.0, 29.0, 208.0, 1.0, 224.0, 0.0, 0.0, 0.0, 1.6664048877674365E9, 0.0, 2022-10-21 19:14:47.767
47.0, -132685.4089123498, -159407.58996100308, -24264.740856258974, -101428.37183813714, 64312.45080381046, -83987.95384025024, 53404.7548061317, -115946.14278628145, 0.044, 0.9540000000000001, 0.06, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.666404887767455E9, 0.0, 2022-10-21 19:14:47.767
48.0, -132672.556659288, -159394.69300445236, -24256.694228255063, -101404.94720994798, 64324.766615005334, -83967.59140105145, 53428.13473083195, -115925.02038777119, 0.044, 0.9540000000000001, 0.06, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877674725E9, 0.0, 2022-10-21 19:14:47.767
49.0, -132661.73841497165, -159378.57739670007, -24246.70299848354, -101390.95501791895, 64338.35647563416, -83954.314464845, 53443.736248461755, -115916.95140802281, 0.044, 0.9540000000000001, 0.06, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877674897E9, 0.0, 2022-10-21 19:14:47.767
50.0, -132666.05230165154, -159384.34414676955, -24257.2753736109, -101419.90052698858, 64324.699559771965, -83972.06174994251, 53427.97826862076, -115924.28278020416, 0.044, 0.9540000000000001, 0.06, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.666404887767564E9, 0.0, 2022-10-21 19:14:47.767
51.0, -132666.3652260739, -159385.88641713696, -24251.553327030342, -101420.36991362214, 64331.60624880865, -83968.84309874095, 53423.03853309614, -115923.23224821476, 0.044, 0.9540000000000001, 0.06, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877675817E9, 0.0, 2022-10-21 19:14:47.767
52.0, -132674.07657791098, -159391.38494627297, -24262.57273704681, -101409.43991058349, 64322.64319928208, -83966.89849697334, 53424.42434125237, -115933.22347798628, 0.044, 0.9540000000000001, 0.06, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877675996E9, 0.0, 2022-10-21 19:14:47.767
53.0, -132667.058130152, -159383.80770490263, -24256.40365557714, -101412.34563736268, 64319.02221668032, -83972.821709254, 53427.0618470981, -115932.95525705282, 0.044, 0.9540000000000001, 0.06, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877676177E9, 0.0, 2022-10-21 19:14:47.767
54.0, -132663.88418243936, -159381.90780662393, -24250.681608996583, -101419.22997465491, 64325.39246385008, -83974.76631102161, 53423.19499530733, -115930.47421341827, 0.044, 0.9540000000000001, 0.06, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.666404887767635E9, 0.0, 2022-10-21 19:14:47.767
55.0, -132664.6664934953, -159381.84075139055, -24253.073245653304, -101418.60412581016, 64326.15242316156, -83973.96164822122, 53417.584707449045, -115928.4178529284, 0.044, 0.9540000000000001, 0.06, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877676525E9, 0.0, 2022-10-21 19:14:47.767
56.0, -132662.76659521658, -159381.1701990569, -24256.09073115477, -101409.39520709458, 64323.98430394939, -83970.29596213055, 53420.37867550596, -115937.55971641061, 0.036000000000000004, 0.9540000000000001, 0.058, 192.0, 1.0, 32.0, 29.0, 208.0, 1.0, 208.0, 0.0, 0.0, 0.0, 1.66640488776767E9, 0.0, 2022-10-21 19:14:47.767
57.0, -132667.39340631885, -159385.46173399233, -24259.46584456752, -101397.95111393346, 64331.9862284644, -83953.55450553352, 53437.63422222546, -115936.24096348775, 0.036000000000000004, 0.9540000000000001, 0.058, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.666404887767689E9, 0.0, 2022-10-21 19:14:47.767
58.0, -132670.43324356477, -159387.87572239348, -24265.254946381447, -101411.92095421803, 64331.181565664, -83956.59434277944, 53433.253280312216, -115933.78227159767, 0.036000000000000004, 0.9540000000000001, 0.058, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877677064E9, 0.0, 2022-10-21 19:14:47.767
59.0, -132668.98038017517, -159384.52296072518, -24264.27146962541, -101430.56230909376, 64323.49256557138, -83972.68759878726, 53418.18820454934, -115926.67441686087, 0.036000000000000004, 0.9540000000000001, 0.058, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877677245E9, 0.0, 2022-10-21 19:14:47.767
60.0, -132675.4623860672, -159389.52975148318, -24267.825396993805, -101416.0336751978, 64323.00082719336, -83967.323180118, 53424.647858696924, -115926.5179546497, 0.036000000000000004, 0.9540000000000001, 0.058, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6664048877677417E9, 0.0, 2022-10-21 19:14:47.767
